"user_id","movie_title","genre","rating","release_date","age","gender","occupation"
335,"Air Force One (1997)","Thriller",5,1997-01-01,45,"M","executive"
345,"Air Force One (1997)","Thriller",3,1997-01-01,28,"F","librarian"
345,"Air Force One (1997)","Action",3,1997-01-01,28,"F","librarian"
346,"Air Force One (1997)","Action",5,1997-01-01,34,"M","other"
346,"Air Force One (1997)","Thriller",5,1997-01-01,34,"M","other"
347,"Air Force One (1997)","Action",5,1997-01-01,18,"M","student"
347,"Air Force One (1997)","Thriller",5,1997-01-01,18,"M","student"
35,"Air Force One (1997)","Thriller",5,1997-01-01,20,"F","homemaker"
35,"Air Force One (1997)","Action",5,1997-01-01,20,"F","homemaker"
351,"Air Force One (1997)","Action",5,1997-01-01,61,"M","educator"
351,"Air Force One (1997)","Thriller",5,1997-01-01,61,"M","educator"
353,"Air Force One (1997)","Action",3,1997-01-01,25,"M","scientist"
353,"Air Force One (1997)","Thriller",3,1997-01-01,25,"M","scientist"
355,"Air Force One (1997)","Action",4,1997-01-01,25,"M","student"
355,"Air Force One (1997)","Thriller",4,1997-01-01,25,"M","student"
356,"Air Force One (1997)","Action",3,1997-01-01,32,"F","homemaker"
356,"Air Force One (1997)","Thriller",3,1997-01-01,32,"F","homemaker"
362,"Air Force One (1997)","Action",5,1997-01-01,35,"F","homemaker"
362,"Air Force One (1997)","Thriller",5,1997-01-01,35,"F","homemaker"
375,"Air Force One (1997)","Action",4,1997-01-01,17,"M","entertainment"
375,"Air Force One (1997)","Thriller",4,1997-01-01,17,"M","entertainment"
378,"Air Force One (1997)","Action",4,1997-01-01,35,"M","student"
378,"Air Force One (1997)","Thriller",4,1997-01-01,35,"M","student"
379,"Air Force One (1997)","Action",3,1997-01-01,44,"M","programmer"
379,"Air Force One (1997)","Thriller",3,1997-01-01,44,"M","programmer"
380,"Air Force One (1997)","Action",3,1997-01-01,32,"M","engineer"
380,"Air Force One (1997)","Thriller",3,1997-01-01,32,"M","engineer"
384,"Air Force One (1997)","Action",4,1997-01-01,52,"M","programmer"
384,"Air Force One (1997)","Thriller",4,1997-01-01,52,"M","programmer"
388,"Air Force One (1997)","Thriller",4,1997-01-01,31,"M","other"
388,"Air Force One (1997)","Action",4,1997-01-01,31,"M","other"
389,"Air Force One (1997)","Action",3,1997-01-01,44,"F","writer"
389,"Air Force One (1997)","Thriller",3,1997-01-01,44,"F","writer"
39,"Air Force One (1997)","Thriller",3,1997-01-01,41,"M","entertainment"
39,"Air Force One (1997)","Action",3,1997-01-01,41,"M","entertainment"
390,"Air Force One (1997)","Thriller",5,1997-01-01,42,"F","writer"
390,"Air Force One (1997)","Action",5,1997-01-01,42,"F","writer"
391,"Air Force One (1997)","Thriller",2,1997-01-01,23,"M","student"
391,"Air Force One (1997)","Action",2,1997-01-01,23,"M","student"
392,"Air Force One (1997)","Thriller",2,1997-01-01,52,"M","writer"
392,"Air Force One (1997)","Action",2,1997-01-01,52,"M","writer"
395,"Air Force One (1997)","Action",3,1997-01-01,43,"M","other"
395,"Air Force One (1997)","Thriller",3,1997-01-01,43,"M","other"
396,"Air Force One (1997)","Thriller",3,1997-01-01,57,"M","engineer"
396,"Air Force One (1997)","Action",3,1997-01-01,57,"M","engineer"
4,"Air Force One (1997)","Thriller",5,1997-01-01,24,"M","technician"
4,"Air Force One (1997)","Action",5,1997-01-01,24,"M","technician"
40,"Air Force One (1997)","Thriller",3,1997-01-01,38,"M","scientist"
40,"Air Force One (1997)","Action",3,1997-01-01,38,"M","scientist"
400,"Air Force One (1997)","Thriller",4,1997-01-01,33,"F","administrator"
400,"Air Force One (1997)","Action",4,1997-01-01,33,"F","administrator"
404,"Air Force One (1997)","Thriller",4,1997-01-01,29,"F","programmer"
404,"Air Force One (1997)","Action",4,1997-01-01,29,"F","programmer"
408,"Air Force One (1997)","Action",3,1997-01-01,23,"M","student"
408,"Air Force One (1997)","Thriller",3,1997-01-01,23,"M","student"
409,"Air Force One (1997)","Thriller",3,1997-01-01,48,"M","administrator"
409,"Air Force One (1997)","Action",3,1997-01-01,48,"M","administrator"
410,"Air Force One (1997)","Thriller",3,1997-01-01,30,"F","artist"
410,"Air Force One (1997)","Action",3,1997-01-01,30,"F","artist"
413,"Air Force One (1997)","Thriller",4,1997-01-01,55,"M","educator"
413,"Air Force One (1997)","Action",4,1997-01-01,55,"M","educator"
414,"Air Force One (1997)","Action",4,1997-01-01,24,"M","programmer"
414,"Air Force One (1997)","Thriller",4,1997-01-01,24,"M","programmer"
416,"Air Force One (1997)","Action",4,1997-01-01,20,"F","student"
416,"Air Force One (1997)","Thriller",4,1997-01-01,20,"F","student"
418,"Air Force One (1997)","Thriller",3,1997-01-01,55,"F","none"
418,"Air Force One (1997)","Action",3,1997-01-01,55,"F","none"
419,"Air Force One (1997)","Thriller",4,1997-01-01,37,"M","lawyer"
419,"Air Force One (1997)","Action",4,1997-01-01,37,"M","lawyer"
423,"Air Force One (1997)","Thriller",3,1997-01-01,64,"M","other"
423,"Air Force One (1997)","Action",3,1997-01-01,64,"M","other"
424,"Air Force One (1997)","Action",2,1997-01-01,36,"F","marketing"
424,"Air Force One (1997)","Thriller",2,1997-01-01,36,"F","marketing"
425,"Air Force One (1997)","Thriller",2,1997-01-01,19,"M","student"
425,"Air Force One (1997)","Action",2,1997-01-01,19,"M","student"
427,"Air Force One (1997)","Thriller",4,1997-01-01,51,"M","doctor"
427,"Air Force One (1997)","Action",4,1997-01-01,51,"M","doctor"
428,"Air Force One (1997)","Thriller",5,1997-01-01,28,"M","student"
428,"Air Force One (1997)","Action",5,1997-01-01,28,"M","student"
429,"Air Force One (1997)","Action",3,1997-01-01,27,"M","student"
429,"Air Force One (1997)","Thriller",3,1997-01-01,27,"M","student"
43,"Air Force One (1997)","Thriller",5,1997-01-01,29,"F","librarian"
43,"Air Force One (1997)","Action",5,1997-01-01,29,"F","librarian"
430,"Air Force One (1997)","Thriller",3,1997-01-01,38,"M","scientist"
430,"Air Force One (1997)","Action",3,1997-01-01,38,"M","scientist"
431,"Air Force One (1997)","Thriller",4,1997-01-01,24,"M","marketing"
431,"Air Force One (1997)","Action",4,1997-01-01,24,"M","marketing"
432,"Air Force One (1997)","Thriller",4,1997-01-01,22,"M","entertainment"
432,"Air Force One (1997)","Action",4,1997-01-01,22,"M","entertainment"
433,"Air Force One (1997)","Action",3,1997-01-01,27,"M","artist"
433,"Air Force One (1997)","Thriller",3,1997-01-01,27,"M","artist"
435,"Air Force One (1997)","Thriller",2,1997-01-01,24,"M","engineer"
435,"Air Force One (1997)","Action",2,1997-01-01,24,"M","engineer"
438,"Air Force One (1997)","Thriller",4,1997-01-01,51,"F","administrator"
438,"Air Force One (1997)","Action",4,1997-01-01,51,"F","administrator"
439,"Air Force One (1997)","Action",4,1997-01-01,23,"F","administrator"
439,"Air Force One (1997)","Thriller",4,1997-01-01,23,"F","administrator"
440,"Air Force One (1997)","Action",3,1997-01-01,30,"M","other"
440,"Air Force One (1997)","Thriller",3,1997-01-01,30,"M","other"
441,"Air Force One (1997)","Action",3,1997-01-01,50,"M","technician"
441,"Air Force One (1997)","Thriller",3,1997-01-01,50,"M","technician"
444,"Air Force One (1997)","Thriller",4,1997-01-01,51,"F","lawyer"
444,"Air Force One (1997)","Action",4,1997-01-01,51,"F","lawyer"
445,"Air Force One (1997)","Action",1,1997-01-01,21,"M","writer"
445,"Air Force One (1997)","Thriller",1,1997-01-01,21,"M","writer"
446,"Air Force One (1997)","Action",3,1997-01-01,57,"M","educator"
446,"Air Force One (1997)","Thriller",3,1997-01-01,57,"M","educator"
447,"Air Force One (1997)","Action",4,1997-01-01,30,"M","administrator"
447,"Air Force One (1997)","Thriller",4,1997-01-01,30,"M","administrator"
450,"Air Force One (1997)","Thriller",4,1997-01-01,35,"F","educator"
450,"Air Force One (1997)","Action",4,1997-01-01,35,"F","educator"
451,"Air Force One (1997)","Action",4,1997-01-01,16,"M","student"
451,"Air Force One (1997)","Thriller",4,1997-01-01,16,"M","student"
454,"Air Force One (1997)","Action",4,1997-01-01,57,"M","other"
454,"Air Force One (1997)","Thriller",4,1997-01-01,57,"M","other"
455,"Air Force One (1997)","Action",4,1997-01-01,48,"M","administrator"
455,"Air Force One (1997)","Thriller",4,1997-01-01,48,"M","administrator"
459,"Air Force One (1997)","Thriller",4,1997-01-01,22,"M","student"
459,"Air Force One (1997)","Action",4,1997-01-01,22,"M","student"
46,"Air Force One (1997)","Thriller",3,1997-01-01,27,"F","marketing"
46,"Air Force One (1997)","Action",3,1997-01-01,27,"F","marketing"
462,"Air Force One (1997)","Thriller",5,1997-01-01,19,"F","student"
462,"Air Force One (1997)","Action",5,1997-01-01,19,"F","student"
464,"Air Force One (1997)","Action",4,1997-01-01,60,"M","writer"
464,"Air Force One (1997)","Thriller",4,1997-01-01,60,"M","writer"
465,"Air Force One (1997)","Action",3,1997-01-01,32,"M","other"
465,"Air Force One (1997)","Thriller",3,1997-01-01,32,"M","other"
466,"Air Force One (1997)","Action",3,1997-01-01,22,"M","student"
466,"Air Force One (1997)","Thriller",3,1997-01-01,22,"M","student"
476,"Air Force One (1997)","Action",5,1997-01-01,28,"M","student"
476,"Air Force One (1997)","Thriller",5,1997-01-01,28,"M","student"
478,"Air Force One (1997)","Action",3,1997-01-01,29,"M","other"
478,"Air Force One (1997)","Thriller",3,1997-01-01,29,"M","other"
479,"Air Force One (1997)","Action",2,1997-01-01,30,"M","educator"
479,"Air Force One (1997)","Thriller",2,1997-01-01,30,"M","educator"
484,"Air Force One (1997)","Action",4,1997-01-01,27,"M","student"
484,"Air Force One (1997)","Thriller",4,1997-01-01,27,"M","student"
486,"Air Force One (1997)","Action",4,1997-01-01,39,"M","educator"
486,"Air Force One (1997)","Thriller",4,1997-01-01,39,"M","educator"
487,"Air Force One (1997)","Action",5,1997-01-01,22,"M","engineer"
487,"Air Force One (1997)","Thriller",5,1997-01-01,22,"M","engineer"
488,"Air Force One (1997)","Action",4,1997-01-01,48,"M","technician"
488,"Air Force One (1997)","Thriller",4,1997-01-01,48,"M","technician"
489,"Air Force One (1997)","Action",5,1997-01-01,55,"M","other"
489,"Air Force One (1997)","Thriller",5,1997-01-01,55,"M","other"
49,"Air Force One (1997)","Thriller",1,1997-01-01,23,"F","student"
49,"Air Force One (1997)","Action",1,1997-01-01,23,"F","student"
493,"Air Force One (1997)","Action",4,1997-01-01,22,"M","engineer"
493,"Air Force One (1997)","Thriller",4,1997-01-01,22,"M","engineer"
494,"Air Force One (1997)","Thriller",5,1997-01-01,38,"F","administrator"
494,"Air Force One (1997)","Action",5,1997-01-01,38,"F","administrator"
497,"Air Force One (1997)","Action",3,1997-01-01,20,"M","student"
497,"Air Force One (1997)","Thriller",3,1997-01-01,20,"M","student"
499,"Air Force One (1997)","Action",4,1997-01-01,42,"M","programmer"
499,"Air Force One (1997)","Thriller",4,1997-01-01,42,"M","programmer"
500,"Air Force One (1997)","Action",4,1997-01-01,28,"M","administrator"
500,"Air Force One (1997)","Thriller",4,1997-01-01,28,"M","administrator"
502,"Air Force One (1997)","Action",2,1997-01-01,22,"M","student"
502,"Air Force One (1997)","Thriller",2,1997-01-01,22,"M","student"
504,"Air Force One (1997)","Action",4,1997-01-01,40,"F","writer"
504,"Air Force One (1997)","Thriller",4,1997-01-01,40,"F","writer"
505,"Air Force One (1997)","Action",4,1997-01-01,27,"F","other"
505,"Air Force One (1997)","Thriller",4,1997-01-01,27,"F","other"
506,"Air Force One (1997)","Action",3,1997-01-01,46,"M","programmer"
506,"Air Force One (1997)","Thriller",3,1997-01-01,46,"M","programmer"
507,"Air Force One (1997)","Action",5,1997-01-01,18,"F","writer"
507,"Air Force One (1997)","Thriller",5,1997-01-01,18,"F","writer"
509,"Air Force One (1997)","Action",3,1997-01-01,23,"M","administrator"
509,"Air Force One (1997)","Thriller",3,1997-01-01,23,"M","administrator"
510,"Air Force One (1997)","Action",5,1997-01-01,34,"M","other"
510,"Air Force One (1997)","Thriller",5,1997-01-01,34,"M","other"
511,"Air Force One (1997)","Action",4,1997-01-01,22,"M","student"
511,"Air Force One (1997)","Thriller",4,1997-01-01,22,"M","student"
515,"Air Force One (1997)","Action",5,1997-01-01,53,"M","marketing"
515,"Air Force One (1997)","Thriller",5,1997-01-01,53,"M","marketing"
517,"Air Force One (1997)","Thriller",5,1997-01-01,24,"M","student"
517,"Air Force One (1997)","Action",5,1997-01-01,24,"M","student"
518,"Air Force One (1997)","Thriller",3,1997-01-01,49,"F","writer"
518,"Air Force One (1997)","Action",3,1997-01-01,49,"F","writer"
520,"Air Force One (1997)","Action",4,1997-01-01,62,"M","healthcare"
520,"Air Force One (1997)","Thriller",4,1997-01-01,62,"M","healthcare"
521,"Air Force One (1997)","Action",3,1997-01-01,19,"M","student"
521,"Air Force One (1997)","Thriller",3,1997-01-01,19,"M","student"
525,"Air Force One (1997)","Action",4,1997-01-01,27,"F","administrator"
525,"Air Force One (1997)","Thriller",4,1997-01-01,27,"F","administrator"
526,"Air Force One (1997)","Thriller",2,1997-01-01,30,"M","marketing"
526,"Air Force One (1997)","Action",2,1997-01-01,30,"M","marketing"
529,"Air Force One (1997)","Action",4,1997-01-01,47,"F","administrator"
529,"Air Force One (1997)","Thriller",4,1997-01-01,47,"F","administrator"
531,"Air Force One (1997)","Action",4,1997-01-01,30,"F","salesman"
531,"Air Force One (1997)","Thriller",4,1997-01-01,30,"F","salesman"
532,"Air Force One (1997)","Action",5,1997-01-01,20,"M","student"
532,"Air Force One (1997)","Thriller",5,1997-01-01,20,"M","student"
533,"Air Force One (1997)","Thriller",4,1997-01-01,43,"M","librarian"
533,"Air Force One (1997)","Action",4,1997-01-01,43,"M","librarian"
534,"Air Force One (1997)","Action",4,1997-01-01,20,"M","student"
534,"Air Force One (1997)","Thriller",4,1997-01-01,20,"M","student"
535,"Air Force One (1997)","Action",3,1997-01-01,45,"F","educator"
535,"Air Force One (1997)","Thriller",3,1997-01-01,45,"F","educator"
537,"Air Force One (1997)","Action",1,1997-01-01,36,"M","engineer"
537,"Air Force One (1997)","Thriller",1,1997-01-01,36,"M","engineer"
540,"Air Force One (1997)","Thriller",3,1997-01-01,28,"M","engineer"
540,"Air Force One (1997)","Action",3,1997-01-01,28,"M","engineer"
544,"Air Force One (1997)","Thriller",4,1997-01-01,44,"F","other"
544,"Air Force One (1997)","Action",4,1997-01-01,44,"F","other"
546,"Air Force One (1997)","Action",3,1997-01-01,36,"M","executive"
546,"Air Force One (1997)","Thriller",3,1997-01-01,36,"M","executive"
548,"Air Force One (1997)","Thriller",5,1997-01-01,51,"M","writer"
548,"Air Force One (1997)","Action",5,1997-01-01,51,"M","writer"
550,"Air Force One (1997)","Thriller",4,1997-01-01,16,"F","student"
550,"Air Force One (1997)","Action",4,1997-01-01,16,"F","student"
551,"Air Force One (1997)","Thriller",4,1997-01-01,25,"M","programmer"
551,"Air Force One (1997)","Action",4,1997-01-01,25,"M","programmer"
552,"Air Force One (1997)","Action",4,1997-01-01,45,"M","other"
552,"Air Force One (1997)","Thriller",4,1997-01-01,45,"M","other"
557,"Air Force One (1997)","Thriller",4,1997-01-01,30,"F","writer"
557,"Air Force One (1997)","Action",4,1997-01-01,30,"F","writer"
559,"Air Force One (1997)","Thriller",4,1997-01-01,69,"M","executive"
559,"Air Force One (1997)","Action",4,1997-01-01,69,"M","executive"
56,"Air Force One (1997)","Thriller",4,1997-01-01,25,"M","librarian"
56,"Air Force One (1997)","Action",4,1997-01-01,25,"M","librarian"
564,"Air Force One (1997)","Thriller",4,1997-01-01,65,"M","retired"
564,"Air Force One (1997)","Action",4,1997-01-01,65,"M","retired"
569,"Air Force One (1997)","Action",3,1997-01-01,34,"M","educator"
569,"Air Force One (1997)","Thriller",3,1997-01-01,34,"M","educator"
572,"Air Force One (1997)","Thriller",4,1997-01-01,51,"M","educator"
572,"Air Force One (1997)","Action",4,1997-01-01,51,"M","educator"
574,"Air Force One (1997)","Thriller",4,1997-01-01,56,"M","educator"
574,"Air Force One (1997)","Action",4,1997-01-01,56,"M","educator"
578,"Air Force One (1997)","Thriller",4,1997-01-01,31,"M","administrator"
578,"Air Force One (1997)","Action",4,1997-01-01,31,"M","administrator"
58,"Air Force One (1997)","Thriller",4,1997-01-01,27,"M","programmer"
58,"Air Force One (1997)","Action",4,1997-01-01,27,"M","programmer"
580,"Air Force One (1997)","Action",3,1997-01-01,16,"M","student"
580,"Air Force One (1997)","Thriller",3,1997-01-01,16,"M","student"
582,"Air Force One (1997)","Action",3,1997-01-01,17,"M","student"
582,"Air Force One (1997)","Thriller",3,1997-01-01,17,"M","student"
587,"Air Force One (1997)","Thriller",4,1997-01-01,26,"M","other"
587,"Air Force One (1997)","Action",4,1997-01-01,26,"M","other"
589,"Air Force One (1997)","Thriller",5,1997-01-01,21,"M","lawyer"
589,"Air Force One (1997)","Action",5,1997-01-01,21,"M","lawyer"
591,"Air Force One (1997)","Thriller",3,1997-01-01,57,"F","librarian"
591,"Air Force One (1997)","Action",3,1997-01-01,57,"F","librarian"
596,"Air Force One (1997)","Action",4,1997-01-01,20,"M","artist"
596,"Air Force One (1997)","Thriller",4,1997-01-01,20,"M","artist"
597,"Air Force One (1997)","Thriller",5,1997-01-01,23,"M","other"
597,"Air Force One (1997)","Action",5,1997-01-01,23,"M","other"
598,"Air Force One (1997)","Thriller",4,1997-01-01,40,"F","marketing"
598,"Air Force One (1997)","Action",4,1997-01-01,40,"F","marketing"
602,"Air Force One (1997)","Thriller",3,1997-01-01,47,"F","other"
602,"Air Force One (1997)","Action",3,1997-01-01,47,"F","other"
605,"Air Force One (1997)","Action",2,1997-01-01,33,"M","engineer"
605,"Air Force One (1997)","Thriller",2,1997-01-01,33,"M","engineer"
608,"Air Force One (1997)","Thriller",1,1997-01-01,22,"M","other"
608,"Air Force One (1997)","Action",1,1997-01-01,22,"M","other"
61,"Air Force One (1997)","Thriller",5,1997-01-01,36,"M","engineer"
61,"Air Force One (1997)","Action",5,1997-01-01,36,"M","engineer"
611,"Air Force One (1997)","Thriller",5,1997-01-01,46,"M","librarian"
611,"Air Force One (1997)","Action",5,1997-01-01,46,"M","librarian"
612,"Air Force One (1997)","Thriller",4,1997-01-01,36,"M","educator"
612,"Air Force One (1997)","Action",4,1997-01-01,36,"M","educator"
615,"Air Force One (1997)","Action",4,1997-01-01,38,"M","educator"
615,"Air Force One (1997)","Thriller",4,1997-01-01,38,"M","educator"
616,"Air Force One (1997)","Thriller",4,1997-01-01,55,"M","scientist"
616,"Air Force One (1997)","Action",4,1997-01-01,55,"M","scientist"
619,"Air Force One (1997)","Action",5,1997-01-01,17,"M","student"
619,"Air Force One (1997)","Thriller",5,1997-01-01,17,"M","student"
620,"Air Force One (1997)","Action",3,1997-01-01,18,"F","writer"
620,"Air Force One (1997)","Thriller",3,1997-01-01,18,"F","writer"
621,"Air Force One (1997)","Action",3,1997-01-01,17,"M","student"
621,"Air Force One (1997)","Thriller",3,1997-01-01,17,"M","student"
624,"Air Force One (1997)","Action",4,1997-01-01,19,"M","student"
624,"Air Force One (1997)","Thriller",4,1997-01-01,19,"M","student"
625,"Air Force One (1997)","Action",3,1997-01-01,27,"M","programmer"
625,"Air Force One (1997)","Thriller",3,1997-01-01,27,"M","programmer"
627,"Air Force One (1997)","Action",4,1997-01-01,24,"M","engineer"
627,"Air Force One (1997)","Thriller",4,1997-01-01,24,"M","engineer"
628,"Air Force One (1997)","Action",5,1997-01-01,13,"M","none"
628,"Air Force One (1997)","Thriller",5,1997-01-01,13,"M","none"
629,"Air Force One (1997)","Action",4,1997-01-01,46,"F","other"
629,"Air Force One (1997)","Thriller",4,1997-01-01,46,"F","other"
63,"Air Force One (1997)","Thriller",4,1997-01-01,31,"M","marketing"
63,"Air Force One (1997)","Action",4,1997-01-01,31,"M","marketing"
630,"Air Force One (1997)","Action",4,1997-01-01,26,"F","healthcare"
630,"Air Force One (1997)","Thriller",4,1997-01-01,26,"F","healthcare"
633,"Air Force One (1997)","Action",4,1997-01-01,35,"M","programmer"
633,"Air Force One (1997)","Thriller",4,1997-01-01,35,"M","programmer"
634,"Air Force One (1997)","Action",3,1997-01-01,39,"M","engineer"
634,"Air Force One (1997)","Thriller",3,1997-01-01,39,"M","engineer"
635,"Air Force One (1997)","Action",3,1997-01-01,22,"M","other"
635,"Air Force One (1997)","Thriller",3,1997-01-01,22,"M","other"
637,"Air Force One (1997)","Thriller",3,1997-01-01,30,"M","other"
637,"Air Force One (1997)","Action",3,1997-01-01,30,"M","other"
639,"Air Force One (1997)","Action",3,1997-01-01,42,"F","librarian"
639,"Air Force One (1997)","Thriller",3,1997-01-01,42,"F","librarian"
64,"Air Force One (1997)","Thriller",3,1997-01-01,32,"M","educator"
64,"Air Force One (1997)","Action",3,1997-01-01,32,"M","educator"
644,"Air Force One (1997)","Thriller",5,1997-01-01,51,"M","retired"
644,"Air Force One (1997)","Action",5,1997-01-01,51,"M","retired"
646,"Air Force One (1997)","Thriller",3,1997-01-01,17,"F","student"
646,"Air Force One (1997)","Action",3,1997-01-01,17,"F","student"
647,"Air Force One (1997)","Thriller",4,1997-01-01,40,"M","educator"
647,"Air Force One (1997)","Action",4,1997-01-01,40,"M","educator"
652,"Air Force One (1997)","Action",4,1997-01-01,35,"M","other"
652,"Air Force One (1997)","Thriller",4,1997-01-01,35,"M","other"
653,"Air Force One (1997)","Thriller",4,1997-01-01,31,"M","executive"
653,"Air Force One (1997)","Action",4,1997-01-01,31,"M","executive"
654,"Air Force One (1997)","Thriller",5,1997-01-01,27,"F","student"
654,"Air Force One (1997)","Action",5,1997-01-01,27,"F","student"
655,"Air Force One (1997)","Thriller",3,1997-01-01,50,"F","healthcare"
655,"Air Force One (1997)","Action",3,1997-01-01,50,"F","healthcare"
656,"Air Force One (1997)","Action",2,1997-01-01,48,"M","educator"
656,"Air Force One (1997)","Thriller",2,1997-01-01,48,"M","educator"
657,"Air Force One (1997)","Thriller",2,1997-01-01,26,"F","none"
657,"Air Force One (1997)","Action",2,1997-01-01,26,"F","none"
66,"Air Force One (1997)","Thriller",5,1997-01-01,23,"M","student"
66,"Air Force One (1997)","Action",5,1997-01-01,23,"M","student"
661,"Air Force One (1997)","Thriller",3,1997-01-01,28,"M","programmer"
661,"Air Force One (1997)","Action",3,1997-01-01,28,"M","programmer"
663,"Air Force One (1997)","Thriller",4,1997-01-01,26,"M","other"
663,"Air Force One (1997)","Action",4,1997-01-01,26,"M","other"
666,"Air Force One (1997)","Action",3,1997-01-01,44,"M","administrator"
666,"Air Force One (1997)","Thriller",3,1997-01-01,44,"M","administrator"
668,"Air Force One (1997)","Action",4,1997-01-01,29,"F","writer"
668,"Air Force One (1997)","Thriller",4,1997-01-01,29,"F","writer"
669,"Air Force One (1997)","Thriller",4,1997-01-01,37,"M","other"
669,"Air Force One (1997)","Action",4,1997-01-01,37,"M","other"
673,"Air Force One (1997)","Thriller",3,1997-01-01,51,"M","educator"
673,"Air Force One (1997)","Action",3,1997-01-01,51,"M","educator"
674,"Air Force One (1997)","Thriller",3,1997-01-01,13,"F","student"
674,"Air Force One (1997)","Action",3,1997-01-01,13,"F","student"
676,"Air Force One (1997)","Action",4,1997-01-01,30,"M","programmer"
676,"Air Force One (1997)","Thriller",4,1997-01-01,30,"M","programmer"
677,"Air Force One (1997)","Thriller",5,1997-01-01,20,"M","other"
677,"Air Force One (1997)","Action",5,1997-01-01,20,"M","other"
678,"Air Force One (1997)","Thriller",4,1997-01-01,50,"M","educator"
678,"Air Force One (1997)","Action",4,1997-01-01,50,"M","educator"
682,"Air Force One (1997)","Thriller",2,1997-01-01,23,"M","programmer"
682,"Air Force One (1997)","Action",2,1997-01-01,23,"M","programmer"
683,"Air Force One (1997)","Action",3,1997-01-01,42,"M","librarian"
683,"Air Force One (1997)","Thriller",3,1997-01-01,42,"M","librarian"
687,"Air Force One (1997)","Thriller",4,1997-01-01,31,"F","healthcare"
687,"Air Force One (1997)","Action",4,1997-01-01,31,"F","healthcare"
689,"Air Force One (1997)","Thriller",5,1997-01-01,25,"M","other"
689,"Air Force One (1997)","Action",5,1997-01-01,25,"M","other"
69,"Air Force One (1997)","Action",3,1997-01-01,24,"M","engineer"
69,"Air Force One (1997)","Thriller",3,1997-01-01,24,"M","engineer"
692,"Air Force One (1997)","Thriller",4,1997-01-01,34,"M","engineer"
692,"Air Force One (1997)","Action",4,1997-01-01,34,"M","engineer"
693,"Air Force One (1997)","Action",2,1997-01-01,43,"F","healthcare"
693,"Air Force One (1997)","Thriller",2,1997-01-01,43,"F","healthcare"
694,"Air Force One (1997)","Thriller",4,1997-01-01,60,"M","programmer"
694,"Air Force One (1997)","Action",4,1997-01-01,60,"M","programmer"
695,"Air Force One (1997)","Thriller",1,1997-01-01,26,"M","writer"
695,"Air Force One (1997)","Action",1,1997-01-01,26,"M","writer"
697,"Air Force One (1997)","Action",5,1997-01-01,25,"M","other"
697,"Air Force One (1997)","Thriller",5,1997-01-01,25,"M","other"
698,"Air Force One (1997)","Action",4,1997-01-01,28,"F","programmer"
698,"Air Force One (1997)","Thriller",4,1997-01-01,28,"F","programmer"
699,"Air Force One (1997)","Action",3,1997-01-01,44,"M","other"
699,"Air Force One (1997)","Thriller",3,1997-01-01,44,"M","other"
7,"Air Force One (1997)","Thriller",4,1997-01-01,57,"M","administrator"
7,"Air Force One (1997)","Action",4,1997-01-01,57,"M","administrator"
70,"Air Force One (1997)","Thriller",4,1997-01-01,27,"M","engineer"
70,"Air Force One (1997)","Action",4,1997-01-01,27,"M","engineer"
701,"Air Force One (1997)","Thriller",3,1997-01-01,51,"F","librarian"
701,"Air Force One (1997)","Action",3,1997-01-01,51,"F","librarian"
702,"Air Force One (1997)","Action",3,1997-01-01,37,"M","other"
702,"Air Force One (1997)","Thriller",3,1997-01-01,37,"M","other"
703,"Air Force One (1997)","Action",4,1997-01-01,26,"M","educator"
703,"Air Force One (1997)","Thriller",4,1997-01-01,26,"M","educator"
704,"Air Force One (1997)","Action",2,1997-01-01,51,"F","librarian"
704,"Air Force One (1997)","Thriller",2,1997-01-01,51,"F","librarian"
705,"Air Force One (1997)","Thriller",5,1997-01-01,21,"F","student"
705,"Air Force One (1997)","Action",5,1997-01-01,21,"F","student"
708,"Air Force One (1997)","Action",4,1997-01-01,26,"F","homemaker"
708,"Air Force One (1997)","Thriller",4,1997-01-01,26,"F","homemaker"
710,"Air Force One (1997)","Action",3,1997-01-01,19,"M","student"
710,"Air Force One (1997)","Thriller",3,1997-01-01,19,"M","student"
713,"Air Force One (1997)","Action",2,1997-01-01,42,"F","other"
713,"Air Force One (1997)","Thriller",2,1997-01-01,42,"F","other"
714,"Air Force One (1997)","Thriller",5,1997-01-01,26,"M","engineer"
714,"Air Force One (1997)","Action",5,1997-01-01,26,"M","engineer"
716,"Air Force One (1997)","Thriller",5,1997-01-01,36,"F","administrator"
716,"Air Force One (1997)","Action",5,1997-01-01,36,"F","administrator"
717,"Air Force One (1997)","Action",5,1997-01-01,24,"M","technician"
717,"Air Force One (1997)","Thriller",5,1997-01-01,24,"M","technician"
718,"Air Force One (1997)","Action",5,1997-01-01,42,"M","technician"
718,"Air Force One (1997)","Thriller",5,1997-01-01,42,"M","technician"
719,"Air Force One (1997)","Action",2,1997-01-01,37,"F","other"
719,"Air Force One (1997)","Thriller",2,1997-01-01,37,"F","other"
721,"Air Force One (1997)","Action",5,1997-01-01,24,"F","entertainment"
721,"Air Force One (1997)","Thriller",5,1997-01-01,24,"F","entertainment"
722,"Air Force One (1997)","Action",3,1997-01-01,50,"F","homemaker"
722,"Air Force One (1997)","Thriller",3,1997-01-01,50,"F","homemaker"
724,"Air Force One (1997)","Action",3,1997-01-01,31,"M","executive"
724,"Air Force One (1997)","Thriller",3,1997-01-01,31,"M","executive"
